type,date,value,value_kwh,standing_charge,charge_per_kwh,value_gbp
gas,2024-01-03,6.512,72.51378992,0.2852,0.061,4.708541185119999
gas,2024-01-04,4.899999999999999,54.56350899999998,0.2852,0.061,3.613574048999999
gas,2024-01-05,6.3839999999999995,71.08845744,0.2852,0.061,4.621595903839999
gas,2024-01-06,5.703,63.505243230000005,0.2852,0.061,4.15901983703
gas,2024-01-07,7.6800000000000015,85.51994880000002,0.2852,0.061,5.501916876800001
gas,2024-01-08,6.5569999999999995,73.01488336999999,0.2852,0.061,4.739107885569999
gas,2024-01-09,6.888999999999999,76.71183948999999,0.2852,0.061,4.964622208889999
gas,2024-01-10,7.576999999999998,84.37300156999999,0.2852,0.061,5.431953095769999
gas,2024-01-11,8.134,90.57542494,0.2852,0.061,5.81030092134
gas,2024-01-12,6.740000000000002,75.05266340000003,0.2852,0.061,4.863412467400002
gas,2024-01-13,5.931999999999998,66.05525211999998,0.2852,0.061,4.314570379319998
gas,2024-01-14,7.622000000000001,84.87409502000001,0.2852,0.061,5.4625197962200005
gas,2024-01-15,8.084000000000001,90.01865444000002,0.2852,0.061,5.7763379208400005
gas,2024-01-16,8.755,97.49051455000001,0.2852,0.061,6.23212138755
gas,2024-01-17,6.648999999999999,74.03934109,0.2852,0.061,4.80159980649
gas,2024-01-18,10.036000000000001,111.75497476000002,0.2852,0.061,7.102253460360001
gas,2024-01-19,7.854999999999999,87.46864554999999,0.2852,0.061,5.620787378549999
gas,2024-01-20,6.77,75.3867257,0.2852,0.061,4.883790267699999
gas,2024-01-21,5.727000000000001,63.77249307000002,0.2852,0.061,4.175322077270001
gas,2024-01-22,6.432999999999999,71.63409252999999,0.2852,0.061,4.654879644329999
gas,2024-01-23,5.396999999999999,60.097807769999996,0.2852,0.061,3.9511662739699998
gas,2024-01-24,6.527000000000002,72.68082107000002,0.2852,0.061,4.718730085270001
gas,2024-01-25,3.395000000000001,37.804716950000014,0.2852,0.061,2.591287733950001
gas,2024-01-26,4.632,51.57921912,0.2852,0.061,3.43153236632
gas,2024-01-27,5.151999999999999,57.369632319999994,0.2852,0.061,3.7847475715199996
gas,2024-01-28,4.606,51.28969846,0.2852,0.061,3.41387160606
gas,2024-01-29,3.2820000000000005,36.546415620000005,0.2852,0.061,2.51453135282
gas,2024-01-30,5.588000000000002,62.22467108000002,0.2852,0.061,4.080904935880001
gas,2024-01-31,4.77,53.1159057,0.2852,0.061,3.5252702477
gas,2024-02-01,5.581999999999998,62.15785861999998,0.2852,0.061,4.076829375819998
gas,2024-02-02,4.357,48.51698137,0.2852,0.061,3.2447358635700003
gas,2024-02-03,3.0709999999999997,34.19684411,0.2852,0.061,2.3712074907100003
gas,2024-02-04,5.612999999999999,62.503056329999986,0.2852,0.061,4.097886436129999
gas,2024-02-05,6.102000000000001,67.94827182000002,0.2852,0.061,4.430044581020001
gas,2024-02-06,4.022,44.78661902,0.2852,0.061,3.0171837602200005
gas,2024-02-07,2.776,30.91189816,0.2852,0.061,2.17082578776
gas,2024-02-08,4.25,47.3254925,0.2852,0.061,3.1720550425000003
gas,2024-02-09,3.8360000000000003,42.715432760000006,0.2852,0.061,2.8908413983600005
gas,2024-02-10,3.347,37.27021727,0.2852,0.061,2.5586832534700004
gas,2024-02-11,4.377000000000002,48.73968957000002,0.2852,0.061,3.2583210637700013
gas,2024-02-12,5.877999999999999,65.45393997999999,0.2852,0.061,4.277890338779999
gas,2024-02-13,5.787999999999999,64.45175307999999,0.2852,0.061,4.216756937879999
gas,2024-02-14,3.4050000000000002,37.916071050000006,0.2852,0.061,2.5980803340500005
gas,2024-02-15,2.5589999999999997,28.495514189999998,0.2852,0.061,2.0234263655899998
gas,2024-02-16,3.474000000000001,38.68441434000001,0.2852,0.061,2.6449492747400005
gas,2024-02-17,4.005000000000001,44.59731705000001,0.2852,0.061,3.0056363400500006
gas,2024-02-18,3.148,35.05427068,0.2852,0.061,2.4235105114800004
gas,2024-02-19,4.603999999999999,51.267427639999994,0.2852,0.061,3.4125130860399997
gas,2024-02-20,3.874,43.13857834,0.2852,0.061,2.91665327874
gas,2024-02-21,5.0520000000000005,56.25609132000001,0.2852,0.061,3.7168215705200005
gas,2024-02-22,6.166000000000002,68.66093806000002,0.2852,0.061,4.473517221660001
gas,2024-02-23,5.519,61.45632779,0.2852,0.061,4.03403599519
gas,2024-02-24,5.261000000000001,58.58339201000001,0.2852,0.061,3.8587869126100007
gas,2024-02-25,5.994,66.74564754,0.2852,0.061,4.356684499939999
gas,2024-02-26,3.9979999999999998,44.51936918,0.2852,0.061,3.00088151998
gas,2024-02-27,5.304999999999999,59.07335004999999,0.2852,0.061,3.8886743530499994
gas,2024-02-28,3.5310000000000006,39.319132710000005,0.2852,0.061,2.6836670953100006
gas,2024-02-29,4.447,49.51916827,0.2852,0.061,3.30586926447
gas,2024-03-01,5.734,63.85044094,0.2852,0.061,4.180076897339999
gas,2024-03-02,6.355000000000001,70.76553055000002,0.2852,0.061,4.601897363550001
gas,2024-03-03,5.405000000000001,60.186891050000014,0.2852,0.061,3.9566003540500008
gas,2024-03-04,4.4190000000000005,49.207376790000005,0.2852,0.061,3.2868499841900003
gas,2024-03-05,3.4169999999999994,38.049695969999995,0.2852,0.061,2.6062314541699996
gas,2024-03-06,3.4150000000000014,38.02742515000001,0.2852,0.061,2.6048729341500008
gas,2024-03-07,3.1079999999999997,34.608854279999996,0.2852,0.061,2.39634011108
gas,2024-03-08,3.3190000000000004,36.95842579000001,0.2852,0.061,2.5396639731900006
gas,2024-03-09,3.4870000000000005,38.82917467000001,0.2852,0.061,2.6537796548700006
gas,2024-03-10,4.211999999999999,46.902346919999985,0.2852,0.061,3.1462431621199993
gas,2024-03-11,5.0009999999999994,55.688185409999996,0.2852,0.061,3.68217931001
gas,2024-03-12,4.457000000000001,49.63052237000001,0.2852,0.061,3.312661864570001
gas,2024-03-13,3.0540000000000003,34.007542140000005,0.2852,0.061,2.3596600705400004
gas,2024-03-14,3.0269999999999997,33.706886069999996,0.2852,0.061,2.34132005027
gas,2024-03-15,3.2570000000000006,36.268030370000005,0.2852,0.061,2.49754985257
gas,2024-03-16,3.6530000000000005,40.677652730000005,0.2852,0.061,2.7665368165300004
gas,2024-03-17,2.67,29.7315447,0.2852,0.061,2.0988242267
gas,2024-03-18,0.123,1.3696554300000001,0.2852,0.061,0.36874898123
gas,2024-03-19,2.4380000000000006,27.148129580000006,0.2852,0.061,1.9412359043800005
gas,2024-03-20,2.228,24.809693480000004,0.2852,0.061,1.7985913022800002
gas,2024-03-21,1.9210000000000003,21.391122610000004,0.2852,0.061,1.59005847921
gas,2024-03-22,3.956999999999998,44.062817369999976,0.2852,0.061,2.9730318595699985
gas,2024-03-23,6.5840000000000005,73.31553944000001,0.2852,0.061,4.75744790584
gas,2024-03-24,5.63,62.6923583,0.2852,0.061,4.1094338563
gas,2024-03-25,3.6900000000000004,41.08966290000001,0.2852,0.061,2.7916694369000004
gas,2024-03-26,4.654999999999999,51.835333549999994,0.2852,0.061,3.4471553465499998
gas,2024-03-27,4.7170000000000005,52.52572897000001,0.2852,0.061,3.4892694671700006
gas,2024-03-28,5.972999999999999,66.51180392999999,0.2852,0.061,4.342420039729999
gas,2024-03-29,3.9659999999999997,44.163036059999996,0.2852,0.061,2.97914519966
gas,2024-03-30,3.1350000000000007,34.909510350000005,0.2852,0.061,2.4146801313500004
gas,2024-03-31,4.263,47.47025283,0.2852,0.061,3.18088542263
gas,2024-04-01,3.8440000000000003,42.80451604,0.2852,0.061,2.89627547844
gas,2024-04-02,2.8339999999999996,31.557751939999996,0.2852,0.061,2.21022286834
gas,2024-04-03,2.883,32.10338703,0.2852,0.061,2.24350660883
gas,2024-04-04,2.814,31.33504374,0.2852,0.061,2.19663766814
gas,2024-04-05,2.549,28.384160089999998,0.2852,0.061,2.01663376549
gas,2024-04-06,2.993999999999999,33.339417539999985,0.2852,0.061,2.318904469939999
gas,2024-04-07,3.8249999999999997,42.59294325,0.2852,0.061,2.8833695382499998
gas,2024-04-08,2.38,26.5022758,0.2852,0.061,1.9018388238
gas,2024-04-09,4.853,54.04014473,0.2852,0.061,3.58164882853
gas,2024-04-10,3.076999999999999,34.26365656999999,0.2852,0.061,2.3752830507699993
gas,2024-04-11,3.305000000000002,36.80253005000002,0.2852,0.061,2.5301543330500014
gas,2024-04-12,1.5829999999999997,17.627354029999996,0.2852,0.061,1.3604685958299996
gas,2024-04-13,1.751,19.49810291,0.2852,0.061,1.47458427751
gas,2024-04-14,2.0489999999999995,22.816455089999994,0.2852,0.061,1.6770037604899994
gas,2024-04-15,1.6769999999999996,18.674082569999996,0.2852,0.061,1.4243190367699996
gas,2024-04-16,3.396,37.81585236,0.2852,0.061,2.5919669939600003
gas,2024-04-17,5.1209999999999996,57.02443460999999,0.2852,0.061,3.7636905112099996
gas,2024-04-18,5.861000000000001,65.26463801000001,0.2852,0.061,4.26634291861
gas,2024-04-19,4.610999999999999,51.34537550999999,0.2852,0.061,3.4172679061099993
gas,2024-04-20,2.7270000000000003,30.366263070000006,0.2852,0.061,2.13754204727
gas,2024-04-21,4.515000000000001,50.276376150000004,0.2852,0.061,3.3520589451500005
gas,2024-04-22,4.299999999999999,47.88226299999999,0.2852,0.061,3.2060180429999994
gas,2024-04-23,4.028,44.85343148,0.2852,0.061,3.02125932028
gas,2024-04-24,4.7799999999999985,53.227259799999985,0.2852,0.061,3.532062847799999
gas,2024-04-25,4.593,51.14493813,0.2852,0.061,3.4050412259300002
gas,2024-04-26,4.559,50.76633419,0.2852,0.061,3.38194638559
gas,2024-04-27,4.22,46.991430199999996,0.2852,0.061,3.1516772422
gas,2024-04-28,4.872000000000002,54.25171752000002,0.2852,0.061,3.5945547687200015
gas,2024-04-29,2.9060000000000006,32.359501460000004,0.2852,0.061,2.25912958906
gas,2024-04-30,2.094,23.31754854,0.2852,0.061,1.70757046094
gas,2024-05-01,1.4889999999999999,16.58062549,0.2852,0.061,1.29661815489
gas,2024-05-02,2.5880000000000005,28.818441080000007,0.2852,0.061,2.0431249058800005
gas,2024-05-03,3.4429999999999996,38.339216629999996,0.2852,0.061,2.6238922144299996
gas,2024-05-04,2.781999999999999,30.97871061999999,0.2852,0.061,2.174901347819999
gas,2024-05-05,3.262,36.32370742,0.2852,0.061,2.50094615262
gas,2024-05-06,3.331,37.09205071,0.2852,0.061,2.54781509331
gas,2024-05-07,1.4309999999999996,15.934771709999996,0.2852,0.061,1.2572210743099999
gas,2024-05-08,1.1459999999999997,12.761179859999997,0.2852,0.061,1.0636319714599998
gas,2024-05-09,1.3450000000000002,14.977126450000002,0.2852,0.061,1.19880471345
gas,2024-05-10,1.2889999999999997,14.353543489999996,0.2852,0.061,1.1607661528899997
gas,2024-05-11,1.0839999999999999,12.070784439999999,0.2852,0.061,1.02151785084
gas,2024-05-12,1.2050000000000003,13.418169050000003,0.2852,0.061,1.1037083120500002
gas,2024-05-13,1.237,13.774502170000002,0.2852,0.061,1.1254446323700003
gas,2024-05-14,1.3479999999999992,15.010532679999992,0.2852,0.061,1.2008424934799995
gas,2024-05-15,0.6640000000000001,7.3939122400000015,0.2852,0.061,0.7362286466400001
gas,2024-05-16,1.218,13.56292938,0.2852,0.061,1.11253869218
gas,2024-05-17,1.2969999999999997,14.442626769999997,0.2852,0.061,1.1662002329699996
gas,2024-05-18,0.7050000000000001,7.850464050000001,0.2852,0.061,0.7640783070500001
gas,2024-05-19,1.0200000000000002,11.358118200000003,0.2852,0.061,0.9780452102000002
gas,2024-05-20,0.6670000000000001,7.427318470000002,0.2852,0.061,0.7382664266700001
gas,2024-05-21,1.272,14.164241520000001,0.2852,0.061,1.14921873272
gas,2024-05-22,0.7030000000000001,7.828193230000001,0.2852,0.061,0.76271978703
gas,2024-05-23,0.9010000000000001,10.033004410000002,0.2852,0.061,0.8972132690100001
gas,2024-05-24,1.598,17.794385180000003,0.2852,0.061,1.3706574959800002
gas,2024-05-25,1.6209999999999998,18.05049961,0.2852,0.061,1.38628047621
gas,2024-05-26,1.8549999999999998,20.656185549999996,0.2852,0.061,1.5452273185499998
gas,2024-05-27,1.29,14.364678900000001,0.2852,0.061,1.1614454129
gas,2024-05-28,0.8910000000000002,9.921650310000002,0.2852,0.061,0.8904206689100002
gas,2024-05-29,1.8119999999999998,20.17736292,0.2852,0.061,1.5160191381199999
gas,2024-05-30,0.7950000000000003,8.852650950000003,0.2852,0.061,0.8252117079500002
gas,2024-05-31,2.5269999999999997,28.139181069999996,0.2852,0.061,2.0016900452699997
gas,2024-06-01,1.5550000000000002,17.315562550000003,0.2852,0.061,1.3414493155500002
gas,2024-06-02,1.3250000000000002,14.754418250000002,0.2852,0.061,1.18521951325
gas,2024-06-03,0.849,9.45396309,0.2852,0.061,0.86189174849
gas,2024-06-04,0.9380000000000002,10.445014580000002,0.2852,0.061,0.9223458893800002
gas,2024-06-05,1.2410000000000003,13.819043810000004,0.2852,0.061,1.12816167241
gas,2024-06-06,1.3550000000000002,15.088480550000003,0.2852,0.061,1.2055973135500002
gas,2024-06-07,1.261,14.04175201,0.2852,0.061,1.14174687261
gas,2024-06-08,0.687,7.650026670000001,0.2852,0.061,0.7518516268700001
gas,2024-06-09,1.162,12.93934642,0.2852,0.061,1.07450013162
gas,2024-06-10,0.8130000000000002,9.053088330000001,0.2852,0.061,0.83743838813
gas,2024-06-11,1.187,13.217731670000001,0.2852,0.061,1.09148163187
gas,2024-06-12,1.3019999999999998,14.498303819999999,0.2852,0.061,1.16959653302
gas,2024-06-13,0.7130000000000001,7.939547330000001,0.2852,0.061,0.76951238713
gas,2024-06-14,1.3579999999999997,15.121886779999997,0.2852,0.061,1.2076350935799998
gas,2024-06-15,1.5529999999999997,17.293291729999996,0.2852,0.061,1.3400907955299997
gas,2024-06-16,1.458,16.23542778,0.2852,0.061,1.27556109458
gas,2024-06-17,0.8230000000000003,9.164442430000003,0.2852,0.061,0.8442309882300002
gas,2024-06-18,0.7710000000000001,8.585401110000001,0.2852,0.061,0.80890946771
gas,2024-06-19,1.076,11.981701160000002,0.2852,0.061,1.0160837707600001
gas,2024-06-20,1.108,12.33803428,0.2852,0.061,1.03782009108
gas,2024-06-21,1.1360000000000003,12.649825760000004,0.2852,0.061,1.0568393713600002
gas,2024-06-22,0.9200000000000002,10.244577200000002,0.2852,0.061,0.9101192092000001
gas,2024-06-23,1.018,11.33584738,0.2852,0.061,0.97668669018
gas,2024-06-24,0.9550000000000002,10.634316550000003,0.2852,0.061,0.9338933095500002
